order_id,customer_id,product_id,order_date,quantity,payment_mode,product_name,category,price,cost_price,customer_name,gender,age,city,state,Sales,Profit
O08185,C117,P106,2025-07-01,3,Debit Card,Sports Item 106,Sports,27667,19737,SCustomer117,Female,36,Bengaluru,Karnataka,83001,23790
O08186,C175,P159,2026-05-27,1,Net Banking,Electronics Item 159,Electronics,24997,19261,SCustomer175,Female,58,Mumbai,Maharashtra,24997,5736
O08187,C367,P076,2025-04-17,1,Net Banking,Furniture Item 76,Furniture,23252,16280,ACustomer367,Male,36,Mumbai,Maharashtra,23252,6972
O08188,C453,P126,2025-01-07,2,Debit Card,Fashion Item 126,Fashion,51181,34936,ACustomer453,Male,55,Chennai,Tamil Nadu,102362,32490
O08189,C297,P148,2026-02-03,2,Credit Card,Fashion Item 148,Fashion,8210,6861,ACustomer297,Male,21,Bengaluru,Karnataka,16420,2698
O08190,C057,P146,2026-01-17,1,UPI,Books Item 146,Books,25180,18308,SCustomer57,Female,48,Bengaluru,Karnataka,25180,6872
O08191,C408,P034,2026-04-30,3,Cash,Books Item 34,Books,11108,8161,SCustomer408,Female,21,Hyderabad,Telangana,33324,8841
O08192,C396,P085,2026-02-07,4,Credit Card,Furniture Item 85,Furniture,14235,10390,SCustomer396,Female,50,Bengaluru,Karnataka,56940,15380
O08193,C331,P116,2025-06-21,1,Net Banking,Sports Item 116,Sports,65035,47042,ACustomer331,Male,33,Kochi,Kerala,65035,17993
O08194,C223,P118,2026-01-07,2,Credit Card,Electronics Item 118,Electronics,11787,10224,ACustomer223,Male,50,Mumbai,Maharashtra,23574,3126
O08195,C265,P005,2025-02-07,4,Debit Card,Fashion Item 5,Fashion,30939,22622,ACustomer265,Male,39,Mumbai,Maharashtra,123756,33268
O08196,C039,P123,2026-05-28,5,Cash,Fashion Item 123,Fashion,2213,1554,ACustomer39,Male,43,Hyderabad,Telangana,11065,3295
O08197,C298,P166,2026-01-08,1,Credit Card,Sports Item 166,Sports,61918,41768,SCustomer298,Female,27,Kochi,Kerala,61918,20150
O08198,C299,P095,2025-03-23,2,Net Banking,Electronics Item 95,Electronics,4099,3083,ACustomer299,Male,55,Mumbai,Maharashtra,8198,2032
O08199,C075,P179,2025-01-14,2,Cash,Sports Item 179,Sports,51819,37931,ACustomer75,Male,49,Kochi,Kerala,103638,27776
O08200,C121,P014,2026-05-04,1,Debit Card,Furniture Item 14,Furniture,65327,44951,ACustomer121,Male,38,Chennai,Tamil Nadu,65327,20376
O08201,C240,P029,2025-06-14,4,UPI,Furniture Item 29,Furniture,13706,11330,ACustomer240,Male,31,Hyderabad,Telangana,54824,9504
O08202,C204,P019,2026-01-14,2,Net Banking,Furniture Item 19,Furniture,56093,44571,ACustomer204,Male,24,Bengaluru,Karnataka,112186,23044
O08203,C099,P131,2025-09-09,2,Debit Card,Furniture Item 131,Furniture,18358,13534,SCustomer99,Female,44,Mumbai,Maharashtra,36716,9648
O08204,C094,P117,2025-03-15,2,Cash,Books Item 117,Books,45770,33651,SCustomer94,Female,58,Chennai,Tamil Nadu,91540,24238
O08205,C276,P065,2025-02-17,1,Net Banking,Electronics Item 65,Electronics,63297,42724,ACustomer276,Male,33,Mumbai,Maharashtra,63297,20573
O08206,C339,P054,2025-05-13,1,UPI,Books Item 54,Books,4315,3170,SCustomer339,Female,59,Mumbai,Maharashtra,4315,1145
O08207,C163,P009,2025-02-27,4,Cash,Fashion Item 9,Fashion,74105,49933,ACustomer163,Male,54,Kochi,Kerala,296420,96688
O08208,C162,P198,2025-08-29,4,Cash,Home Appliance Item 198,Home Appliance,54630,40861,SCustomer162,Female,28,Kochi,Kerala,218520,55076
O08209,C432,P105,2025-12-03,5,Credit Card,Fashion Item 105,Fashion,22080,15092,ACustomer432,Male,27,Kochi,Kerala,110400,34940
O08210,C479,P085,2025-03-31,3,Cash,Furniture Item 85,Furniture,14235,10390,ACustomer479,Male,35,Hyderabad,Telangana,42705,11535
O08211,C477,P147,2026-02-19,2,Credit Card,Furniture Item 147,Furniture,22081,14964,ACustomer477,Male,33,Kochi,Kerala,44162,14234
O08212,C177,P045,2025-02-23,2,Cash,Furniture Item 45,Furniture,46833,38645,SCustomer177,Female,41,Hyderabad,Telangana,93666,16376
O08213,C318,P094,2026-01-11,3,Net Banking,Sports Item 94,Sports,43175,32829,ACustomer318,Male,48,Kochi,Kerala,129525,31038
O08214,C219,P172,2026-01-03,5,Cash,Books Item 172,Books,35474,28067,ACustomer219,Male,48,Chennai,Tamil Nadu,177370,37035
O08215,C496,P200,2025-03-30,4,UPI,Fashion Item 200,Fashion,573,494,SCustomer496,Female,46,Kochi,Kerala,2292,316
O08216,C188,P134,2025-01-21,3,Credit Card,Sports Item 134,Sports,67125,47000,SCustomer188,Female,37,Mumbai,Maharashtra,201375,60375
O08217,C078,P198,2026-03-18,3,UPI,Home Appliance Item 198,Home Appliance,54630,40861,SCustomer78,Female,41,Hyderabad,Telangana,163890,41307
O08218,C467,P177,2025-04-05,1,Credit Card,Electronics Item 177,Electronics,35886,29355,ACustomer467,Male,45,Mumbai,Maharashtra,35886,6531
O08219,C427,P183,2025-03-07,5,UPI,Electronics Item 183,Electronics,27007,22387,SCustomer427,Female,21,Bengaluru,Karnataka,135035,23100
O08220,C484,P015,2025-06-06,2,Net Banking,Furniture Item 15,Furniture,65728,49862,ACustomer484,Male,29,Hyderabad,Telangana,131456,31732
O08221,C449,P033,2025-11-02,5,Cash,Electronics Item 33,Electronics,58214,49559,ACustomer449,Male,33,Chennai,Tamil Nadu,291070,43275
O08222,C195,P139,2025-09-28,5,Cash,Sports Item 139,Sports,17998,12890,SCustomer195,Female,26,Hyderabad,Telangana,89990,25540
O08223,C001,P190,2025-04-06,2,Cash,Fashion Item 190,Fashion,1747,1169,SCustomer1,Female,53,Bengaluru,Karnataka,3494,1156
O08224,C112,P075,2025-06-04,1,Cash,Fashion Item 75,Fashion,55059,38986,SCustomer112,Female,36,Kochi,Kerala,55059,16073
O08225,C240,P160,2026-03-23,3,UPI,Home Appliance Item 160,Home Appliance,52097,43377,ACustomer240,Male,31,Hyderabad,Telangana,156291,26160
O08226,C010,P006,2026-03-03,1,Cash,Home Appliance Item 6,Home Appliance,26781,22887,SCustomer10,Female,46,Bengaluru,Karnataka,26781,3894
O08227,C009,P121,2026-04-01,2,Net Banking,Fashion Item 121,Fashion,65404,45768,ACustomer9,Male,57,Mumbai,Maharashtra,130808,39272
O08228,C198,P189,2025-05-30,1,Debit Card,Books Item 189,Books,44716,38314,ACustomer198,Male,30,Mumbai,Maharashtra,44716,6402
O08229,C079,P183,2026-02-10,5,Cash,Electronics Item 183,Electronics,27007,22387,SCustomer79,Female,59,Mumbai,Maharashtra,135035,23100
O08230,C303,P038,2025-05-14,4,Net Banking,Books Item 38,Books,16684,13023,ACustomer303,Male,45,Chennai,Tamil Nadu,66736,14644
O08231,C387,P104,2025-03-08,5,Net Banking,Electronics Item 104,Electronics,4238,3409,SCustomer387,Female,59,Mumbai,Maharashtra,21190,4145
O08232,C117,P107,2026-01-11,5,Net Banking,Sports Item 107,Sports,50529,43614,SCustomer117,Female,36,Bengaluru,Karnataka,252645,34575
O08233,C266,P010,2025-06-04,1,Cash,Home Appliance Item 10,Home Appliance,749,554,SCustomer266,Female,37,Hyderabad,Telangana,749,195
O08234,C059,P157,2026-06-16,5,Cash,Electronics Item 157,Electronics,49050,36784,ACustomer59,Male,24,Mumbai,Maharashtra,245250,61330
O08235,C386,P064,2025-04-11,1,Cash,Electronics Item 64,Electronics,31448,21707,ACustomer386,Male,32,Bengaluru,Karnataka,31448,9741
O08236,C052,P064,2025-07-30,4,Debit Card,Electronics Item 64,Electronics,31448,21707,ACustomer52,Male,24,Bengaluru,Karnataka,125792,38964
O08237,C336,P120,2025-03-21,2,Credit Card,Books Item 120,Books,48356,37742,ACustomer336,Male,59,Chennai,Tamil Nadu,96712,21228
O08238,C446,P192,2025-09-11,3,Debit Card,Books Item 192,Books,1814,1234,ACustomer446,Male,51,Kochi,Kerala,5442,1740
O08239,C334,P030,2025-12-20,1,Debit Card,Sports Item 30,Sports,18788,14104,ACustomer334,Male,53,Kochi,Kerala,18788,4684
O08240,C146,P145,2025-04-28,3,Net Banking,Home Appliance Item 145,Home Appliance,43573,32922,SCustomer146,Female,29,Bengaluru,Karnataka,130719,31953
O08241,C231,P090,2025-07-19,4,Cash,Furniture Item 90,Furniture,55032,47436,SCustomer231,Female,47,Bengaluru,Karnataka,220128,30384
O08242,C249,P058,2025-09-15,5,Net Banking,Fashion Item 58,Fashion,26718,21504,ACustomer249,Male,47,Bengaluru,Karnataka,133590,26070
O08243,C300,P166,2025-07-20,2,Net Banking,Sports Item 166,Sports,61918,41768,ACustomer300,Male,48,Mumbai,Maharashtra,123836,40300
O08244,C149,P028,2025-08-25,1,Credit Card,Sports Item 28,Sports,29717,22263,SCustomer149,Female,33,Hyderabad,Telangana,29717,7454
O08245,C455,P147,2025-07-20,2,Cash,Furniture Item 147,Furniture,22081,14964,ACustomer455,Male,56,Bengaluru,Karnataka,44162,14234
O08246,C461,P127,2026-03-06,1,Net Banking,Fashion Item 127,Fashion,21596,16246,ACustomer461,Male,34,Bengaluru,Karnataka,21596,5350
O08247,C319,P098,2025-11-20,3,Credit Card,Sports Item 98,Sports,53649,43758,ACustomer319,Male,32,Kochi,Kerala,160947,29673
O08248,C302,P020,2025-12-13,1,Debit Card,Electronics Item 20,Electronics,50347,35949,SCustomer302,Female,32,Hyderabad,Telangana,50347,14398
O08249,C131,P064,2026-02-20,4,Credit Card,Electronics Item 64,Electronics,31448,21707,ACustomer131,Male,59,Chennai,Tamil Nadu,125792,38964
O08250,C454,P061,2025-10-11,3,Debit Card,Fashion Item 61,Fashion,26210,19061,ACustomer454,Male,36,Bengaluru,Karnataka,78630,21447
O08251,C030,P191,2026-01-24,3,Net Banking,Electronics Item 191,Electronics,54647,44049,ACustomer30,Male,45,Hyderabad,Telangana,163941,31794
O08252,C126,P155,2025-07-03,2,Debit Card,Fashion Item 155,Fashion,3570,2950,SCustomer126,Female,56,Bengaluru,Karnataka,7140,1240
O08253,C466,P099,2025-04-15,5,Credit Card,Home Appliance Item 99,Home Appliance,17879,13235,ACustomer466,Male,28,Bengaluru,Karnataka,89395,23220
O08254,C413,P196,2025-07-30,3,Debit Card,Electronics Item 196,Electronics,26598,18966,ACustomer413,Male,52,Kochi,Kerala,79794,22896
O08255,C181,P024,2026-05-19,3,Cash,Home Appliance Item 24,Home Appliance,21047,15561,ACustomer181,Male,54,Kochi,Kerala,63141,16458
O08256,C218,P042,2025-12-26,4,Net Banking,Furniture Item 42,Furniture,34725,27859,ACustomer218,Male,34,Mumbai,Maharashtra,138900,27464
O08257,C102,P170,2026-01-15,4,Net Banking,Home Appliance Item 170,Home Appliance,23187,18347,SCustomer102,Female,44,Bengaluru,Karnataka,92748,19360
O08258,C439,P026,2026-01-03,2,UPI,Furniture Item 26,Furniture,19516,13854,ACustomer439,Male,56,Mumbai,Maharashtra,39032,11324
O08259,C466,P003,2025-12-22,5,Net Banking,Electronics Item 3,Electronics,65827,47071,ACustomer466,Male,28,Bengaluru,Karnataka,329135,93780
O08260,C193,P179,2025-01-25,3,Credit Card,Sports Item 179,Sports,51819,37931,ACustomer193,Male,44,Mumbai,Maharashtra,155457,41664
O08261,C174,P023,2025-02-27,2,Cash,Electronics Item 23,Electronics,27544,22819,ACustomer174,Male,60,Bengaluru,Karnataka,55088,9450
O08262,C342,P130,2025-09-26,5,Credit Card,Fashion Item 130,Fashion,25757,18615,ACustomer342,Male,46,Mumbai,Maharashtra,128785,35710
O08263,C323,P100,2026-05-26,4,Credit Card,Home Appliance Item 100,Home Appliance,57759,48085,ACustomer323,Male,58,Chennai,Tamil Nadu,231036,38696
O08264,C212,P125,2025-11-13,1,Debit Card,Books Item 125,Books,9143,7196,ACustomer212,Male,36,Bengaluru,Karnataka,9143,1947
O08265,C097,P119,2025-08-13,2,Debit Card,Books Item 119,Books,58316,47107,ACustomer97,Male,44,Bengaluru,Karnataka,116632,22418
O08266,C483,P126,2026-04-07,3,UPI,Fashion Item 126,Fashion,51181,34936,SCustomer483,Female,38,Bengaluru,Karnataka,153543,48735
O08267,C393,P107,2026-06-08,4,Net Banking,Sports Item 107,Sports,50529,43614,SCustomer393,Female,22,Hyderabad,Telangana,202116,27660
O08268,C042,P006,2025-08-28,3,Net Banking,Home Appliance Item 6,Home Appliance,26781,22887,ACustomer42,Male,51,Mumbai,Maharashtra,80343,11682
O08269,C369,P172,2025-10-13,2,Cash,Books Item 172,Books,35474,28067,ACustomer369,Male,47,Bengaluru,Karnataka,70948,14814
O08270,C413,P056,2025-07-16,5,Net Banking,Sports Item 56,Sports,40795,33222,ACustomer413,Male,52,Kochi,Kerala,203975,37865
O08271,C206,P031,2026-02-14,1,Debit Card,Electronics Item 31,Electronics,18306,12965,SCustomer206,Female,45,Mumbai,Maharashtra,18306,5341
O08272,C293,P061,2025-10-18,2,Cash,Fashion Item 61,Fashion,26210,19061,ACustomer293,Male,35,Hyderabad,Telangana,52420,14298
O08273,C032,P067,2026-05-17,1,Cash,Books Item 67,Books,13965,10071,ACustomer32,Male,29,Hyderabad,Telangana,13965,3894
O08274,C429,P101,2025-03-10,4,Credit Card,Electronics Item 101,Electronics,38194,28293,ACustomer429,Male,52,Bengaluru,Karnataka,152776,39604
O08275,C357,P021,2025-03-13,1,Net Banking,Home Appliance Item 21,Home Appliance,52717,37938,ACustomer357,Male,28,Hyderabad,Telangana,52717,14779
O08276,C055,P064,2025-03-08,5,Credit Card,Electronics Item 64,Electronics,31448,21707,ACustomer55,Male,52,Kochi,Kerala,157240,48705
O08277,C334,P167,2025-05-01,1,Debit Card,Books Item 167,Books,34258,24540,ACustomer334,Male,53,Kochi,Kerala,34258,9718
O08278,C278,P054,2025-07-29,1,Credit Card,Books Item 54,Books,4315,3170,SCustomer278,Female,21,Kochi,Kerala,4315,1145
O08279,C008,P078,2025-07-10,4,Credit Card,Books Item 78,Books,59889,41644,SCustomer8,Female,51,Bengaluru,Karnataka,239556,72980
O08280,C387,P099,2025-07-23,5,Debit Card,Home Appliance Item 99,Home Appliance,17879,13235,SCustomer387,Female,59,Mumbai,Maharashtra,89395,23220
O08281,C498,P097,2026-03-30,4,Net Banking,Furniture Item 97,Furniture,26870,20481,ACustomer498,Male,39,Chennai,Tamil Nadu,107480,25556
O08282,C326,P182,2025-12-02,2,Debit Card,Home Appliance Item 182,Home Appliance,51560,41909,SCustomer326,Female,50,Bengaluru,Karnataka,103120,19302
O08283,C325,P040,2026-03-11,4,UPI,Sports Item 40,Sports,59534,42816,SCustomer325,Female,39,Hyderabad,Telangana,238136,66872
O08284,C264,P011,2025-06-30,1,Net Banking,Electronics Item 11,Electronics,20870,16937,ACustomer264,Male,29,Mumbai,Maharashtra,20870,3933
O08285,C032,P040,2025-03-27,4,Credit Card,Sports Item 40,Sports,59534,42816,ACustomer32,Male,29,Hyderabad,Telangana,238136,66872
O08286,C062,P144,2025-05-13,5,UPI,Furniture Item 144,Furniture,17914,14381,SCustomer62,Female,24,Mumbai,Maharashtra,89570,17665
O08287,C169,P197,2025-10-11,1,Cash,Sports Item 197,Sports,23428,19065,ACustomer169,Male,53,Mumbai,Maharashtra,23428,4363
O08288,C044,P065,2025-12-07,2,Debit Card,Electronics Item 65,Electronics,63297,42724,ACustomer44,Male,24,Chennai,Tamil Nadu,126594,41146
O08289,C254,P014,2025-11-20,1,UPI,Furniture Item 14,Furniture,65327,44951,ACustomer254,Male,48,Hyderabad,Telangana,65327,20376
O08290,C207,P120,2025-03-06,2,UPI,Books Item 120,Books,48356,37742,SCustomer207,Female,39,Hyderabad,Telangana,96712,21228
O08291,C282,P003,2025-11-19,3,UPI,Electronics Item 3,Electronics,65827,47071,ACustomer282,Male,41,Bengaluru,Karnataka,197481,56268
O08292,C008,P003,2025-10-05,2,UPI,Electronics Item 3,Electronics,65827,47071,SCustomer8,Female,51,Bengaluru,Karnataka,131654,37512
O08293,C111,P012,2026-04-09,3,Net Banking,Sports Item 12,Sports,71290,49914,ACustomer111,Male,45,Hyderabad,Telangana,213870,64128
O08294,C170,P069,2026-03-17,3,Cash,Electronics Item 69,Electronics,10674,7340,SCustomer170,Female,36,Mumbai,Maharashtra,32022,10002
O08295,C439,P102,2025-09-02,2,Debit Card,Electronics Item 102,Electronics,62810,47762,ACustomer439,Male,56,Mumbai,Maharashtra,125620,30096
O08296,C197,P039,2025-05-21,5,Debit Card,Sports Item 39,Sports,42823,29643,SCustomer197,Female,50,Bengaluru,Karnataka,214115,65900
O08297,C206,P063,2026-06-07,5,Debit Card,Electronics Item 63,Electronics,35226,28494,SCustomer206,Female,45,Mumbai,Maharashtra,176130,33660
O08298,C360,P101,2025-02-02,1,Cash,Electronics Item 101,Electronics,38194,28293,SCustomer360,Female,22,Chennai,Tamil Nadu,38194,9901
O08299,C473,P196,2025-05-14,1,Cash,Electronics Item 196,Electronics,26598,18966,ACustomer473,Male,25,Hyderabad,Telangana,26598,7632
O08300,C302,P074,2026-05-05,2,Debit Card,Books Item 74,Books,4365,3245,SCustomer302,Female,32,Hyderabad,Telangana,8730,2240
O08301,C204,P045,2025-02-24,2,Debit Card,Furniture Item 45,Furniture,46833,38645,ACustomer204,Male,24,Bengaluru,Karnataka,93666,16376
O08302,C498,P021,2025-02-22,2,UPI,Home Appliance Item 21,Home Appliance,52717,37938,ACustomer498,Male,39,Chennai,Tamil Nadu,105434,29558
O08303,C042,P124,2026-03-27,5,Credit Card,Sports Item 124,Sports,22110,17577,ACustomer42,Male,51,Mumbai,Maharashtra,110550,22665
O08304,C345,P002,2025-02-17,3,UPI,Sports Item 2,Sports,72970,49436,SCustomer345,Female,28,Bengaluru,Karnataka,218910,70602
O08305,C376,P078,2025-09-18,4,Debit Card,Books Item 78,Books,59889,41644,SCustomer376,Female,23,Chennai,Tamil Nadu,239556,72980
O08306,C338,P179,2025-01-20,4,Credit Card,Sports Item 179,Sports,51819,37931,SCustomer338,Female,32,Mumbai,Maharashtra,207276,55552
O08307,C460,P104,2025-06-26,2,Net Banking,Electronics Item 104,Electronics,4238,3409,ACustomer460,Male,33,Bengaluru,Karnataka,8476,1658
O08308,C474,P075,2025-06-27,4,Debit Card,Fashion Item 75,Fashion,55059,38986,SCustomer474,Female,38,Bengaluru,Karnataka,220236,64292
O08309,C038,P151,2025-09-05,1,Debit Card,Furniture Item 151,Furniture,2893,2332,ACustomer38,Male,33,Bengaluru,Karnataka,2893,561
O08310,C274,P170,2025-09-05,4,Debit Card,Home Appliance Item 170,Home Appliance,23187,18347,ACustomer274,Male,39,Chennai,Tamil Nadu,92748,19360
O08311,C381,P076,2025-03-04,5,Credit Card,Furniture Item 76,Furniture,23252,16280,SCustomer381,Female,30,Chennai,Tamil Nadu,116260,34860
O08312,C276,P038,2026-06-08,1,UPI,Books Item 38,Books,16684,13023,ACustomer276,Male,33,Mumbai,Maharashtra,16684,3661
O08313,C074,P116,2025-12-24,1,UPI,Sports Item 116,Sports,65035,47042,ACustomer74,Male,34,Mumbai,Maharashtra,65035,17993
O08314,C218,P195,2025-12-20,3,Cash,Electronics Item 195,Electronics,69848,48200,ACustomer218,Male,34,Mumbai,Maharashtra,209544,64944
O08315,C066,P106,2026-04-04,4,Credit Card,Sports Item 106,Sports,27667,19737,ACustomer66,Male,35,Mumbai,Maharashtra,110668,31720
O08316,C124,P036,2026-04-07,5,Credit Card,Books Item 36,Books,38759,29174,SCustomer124,Female,55,Mumbai,Maharashtra,193795,47925
O08317,C226,P024,2025-08-17,5,UPI,Home Appliance Item 24,Home Appliance,21047,15561,SCustomer226,Female,34,Chennai,Tamil Nadu,105235,27430
O08318,C036,P134,2025-02-07,4,UPI,Sports Item 134,Sports,67125,47000,SCustomer36,Female,57,Hyderabad,Telangana,268500,80500
O08319,C449,P156,2025-10-01,1,Debit Card,Books Item 156,Books,4858,3837,ACustomer449,Male,33,Chennai,Tamil Nadu,4858,1021
O08320,C097,P188,2026-04-18,1,Net Banking,Electronics Item 188,Electronics,28767,21144,ACustomer97,Male,44,Bengaluru,Karnataka,28767,7623
O08321,C302,P120,2026-04-23,4,Net Banking,Books Item 120,Books,48356,37742,SCustomer302,Female,32,Hyderabad,Telangana,193424,42456
O08322,C246,P003,2026-04-11,1,Credit Card,Electronics Item 3,Electronics,65827,47071,SCustomer246,Female,47,Bengaluru,Karnataka,65827,18756
O08323,C344,P130,2025-08-13,5,UPI,Fashion Item 130,Fashion,25757,18615,ACustomer344,Male,53,Chennai,Tamil Nadu,128785,35710
O08324,C079,P200,2025-04-12,1,Net Banking,Fashion Item 200,Fashion,573,494,SCustomer79,Female,59,Mumbai,Maharashtra,573,79
O08325,C102,P112,2025-04-13,1,Debit Card,Home Appliance Item 112,Home Appliance,14165,10421,SCustomer102,Female,44,Bengaluru,Karnataka,14165,3744
O08326,C081,P172,2026-06-23,2,Debit Card,Books Item 172,Books,35474,28067,ACustomer81,Male,42,Kochi,Kerala,70948,14814
O08327,C312,P016,2025-07-12,1,UPI,Fashion Item 16,Fashion,61802,49617,SCustomer312,Female,28,Bengaluru,Karnataka,61802,12185
O08328,C496,P090,2025-10-27,5,UPI,Furniture Item 90,Furniture,55032,47436,SCustomer496,Female,46,Kochi,Kerala,275160,37980
O08329,C322,P155,2025-01-07,1,Debit Card,Fashion Item 155,Fashion,3570,2950,SCustomer322,Female,39,Bengaluru,Karnataka,3570,620
O08330,C024,P039,2025-07-23,4,UPI,Sports Item 39,Sports,42823,29643,SCustomer24,Female,35,Bengaluru,Karnataka,171292,52720
O08331,C241,P123,2025-02-19,2,Debit Card,Fashion Item 123,Fashion,2213,1554,SCustomer241,Female,56,Hyderabad,Telangana,4426,1318
O08332,C322,P185,2025-05-11,1,UPI,Furniture Item 185,Furniture,20981,18227,SCustomer322,Female,39,Bengaluru,Karnataka,20981,2754
O08333,C201,P152,2025-04-14,5,Credit Card,Furniture Item 152,Furniture,64036,47845,ACustomer201,Male,60,Mumbai,Maharashtra,320180,80955
O08334,C061,P100,2026-06-23,1,Cash,Home Appliance Item 100,Home Appliance,57759,48085,SCustomer61,Female,45,Chennai,Tamil Nadu,57759,9674
O08335,C169,P008,2026-03-21,2,Net Banking,Electronics Item 8,Electronics,39687,31022,ACustomer169,Male,53,Mumbai,Maharashtra,79374,17330
O08336,C042,P072,2025-09-18,3,Net Banking,Electronics Item 72,Electronics,57803,49703,ACustomer42,Male,51,Mumbai,Maharashtra,173409,24300
O08337,C092,P014,2025-05-09,2,Debit Card,Furniture Item 14,Furniture,65327,44951,ACustomer92,Male,57,Mumbai,Maharashtra,130654,40752
O08338,C204,P023,2026-03-23,1,Net Banking,Electronics Item 23,Electronics,27544,22819,ACustomer204,Male,24,Bengaluru,Karnataka,27544,4725
O08339,C263,P024,2025-06-29,1,Credit Card,Home Appliance Item 24,Home Appliance,21047,15561,SCustomer263,Female,47,Bengaluru,Karnataka,21047,5486
O08340,C468,P030,2025-07-21,3,UPI,Sports Item 30,Sports,18788,14104,SCustomer468,Female,37,Mumbai,Maharashtra,56364,14052
O08341,C071,P057,2025-04-06,1,Cash,Home Appliance Item 57,Home Appliance,42291,35081,ACustomer71,Male,29,Hyderabad,Telangana,42291,7210
O08342,C132,P119,2025-09-17,4,Debit Card,Books Item 119,Books,58316,47107,SCustomer132,Female,51,Chennai,Tamil Nadu,233264,44836
O08343,C334,P078,2025-07-14,5,Cash,Books Item 78,Books,59889,41644,ACustomer334,Male,53,Kochi,Kerala,299445,91225
O08344,C273,P041,2026-06-19,2,Credit Card,Electronics Item 41,Electronics,61536,45158,SCustomer273,Female,42,Hyderabad,Telangana,123072,32756
O08345,C076,P138,2025-08-10,2,UPI,Books Item 138,Books,48786,34683,SCustomer76,Female,52,Hyderabad,Telangana,97572,28206
O08346,C261,P031,2026-02-19,4,Debit Card,Electronics Item 31,Electronics,18306,12965,ACustomer261,Male,47,Mumbai,Maharashtra,73224,21364
O08347,C148,P110,2025-02-15,2,UPI,Sports Item 110,Sports,59852,42331,ACustomer148,Male,28,Hyderabad,Telangana,119704,35042
O08348,C136,P151,2026-05-11,1,UPI,Furniture Item 151,Furniture,2893,2332,ACustomer136,Male,42,Bengaluru,Karnataka,2893,561
O08349,C273,P159,2025-07-28,5,Credit Card,Electronics Item 159,Electronics,24997,19261,SCustomer273,Female,42,Hyderabad,Telangana,124985,28680
O08350,C364,P177,2026-01-21,2,Credit Card,Electronics Item 177,Electronics,35886,29355,ACustomer364,Male,28,Chennai,Tamil Nadu,71772,13062
O08351,C043,P153,2026-03-28,1,Debit Card,Electronics Item 153,Electronics,26809,19464,ACustomer43,Male,47,Kochi,Kerala,26809,7345
O08352,C385,P010,2026-04-11,1,Cash,Home Appliance Item 10,Home Appliance,749,554,SCustomer385,Female,28,Mumbai,Maharashtra,749,195
O08353,C207,P026,2025-12-05,5,Debit Card,Furniture Item 26,Furniture,19516,13854,SCustomer207,Female,39,Hyderabad,Telangana,97580,28310
O08354,C470,P097,2025-11-16,2,Net Banking,Furniture Item 97,Furniture,26870,20481,SCustomer470,Female,52,Mumbai,Maharashtra,53740,12778
O08355,C495,P121,2025-07-20,3,Debit Card,Fashion Item 121,Fashion,65404,45768,SCustomer495,Female,49,Chennai,Tamil Nadu,196212,58908
O08356,C495,P131,2025-12-15,4,UPI,Furniture Item 131,Furniture,18358,13534,SCustomer495,Female,49,Chennai,Tamil Nadu,73432,19296
O08357,C114,P037,2025-02-05,1,Debit Card,Sports Item 37,Sports,29929,21741,SCustomer114,Female,55,Kochi,Kerala,29929,8188
O08358,C381,P060,2025-07-27,4,UPI,Electronics Item 60,Electronics,42496,34911,SCustomer381,Female,30,Chennai,Tamil Nadu,169984,30340
O08359,C013,P096,2026-01-14,3,Debit Card,Home Appliance Item 96,Home Appliance,9302,6871,ACustomer13,Male,54,Bengaluru,Karnataka,27906,7293
O08360,C125,P045,2025-01-08,1,Cash,Furniture Item 45,Furniture,46833,38645,ACustomer125,Male,35,Bengaluru,Karnataka,46833,8188
O08361,C225,P174,2025-07-22,1,UPI,Home Appliance Item 174,Home Appliance,72954,49847,SCustomer225,Female,31,Kochi,Kerala,72954,23107
O08362,C052,P087,2026-05-20,4,Net Banking,Books Item 87,Books,29381,20682,ACustomer52,Male,24,Bengaluru,Karnataka,117524,34796
O08363,C481,P130,2025-09-13,3,Credit Card,Fashion Item 130,Fashion,25757,18615,SCustomer481,Female,38,Bengaluru,Karnataka,77271,21426
O08364,C051,P017,2025-07-03,3,Net Banking,Sports Item 17,Sports,1169,1013,ACustomer51,Male,45,Chennai,Tamil Nadu,3507,468
O08365,C422,P064,2025-09-16,2,Cash,Electronics Item 64,Electronics,31448,21707,ACustomer422,Male,45,Bengaluru,Karnataka,62896,19482
O08366,C434,P030,2026-04-13,3,Cash,Sports Item 30,Sports,18788,14104,SCustomer434,Female,52,Chennai,Tamil Nadu,56364,14052
O08367,C341,P182,2025-05-12,1,Credit Card,Home Appliance Item 182,Home Appliance,51560,41909,SCustomer341,Female,53,Chennai,Tamil Nadu,51560,9651
O08368,C429,P190,2025-12-29,1,Net Banking,Fashion Item 190,Fashion,1747,1169,ACustomer429,Male,52,Bengaluru,Karnataka,1747,578
O08369,C138,P052,2026-02-09,4,Cash,Home Appliance Item 52,Home Appliance,54859,42945,SCustomer138,Female,48,Kochi,Kerala,219436,47656
O08370,C326,P087,2026-02-20,5,Credit Card,Books Item 87,Books,29381,20682,SCustomer326,Female,50,Bengaluru,Karnataka,146905,43495
O08371,C380,P008,2025-04-25,4,Cash,Electronics Item 8,Electronics,39687,31022,SCustomer380,Female,24,Hyderabad,Telangana,158748,34660
